timestamp,signal_time,symbol,quantity,price,fee,slippage_cost,reason
2026-06-22 00:02:00+00:00,2026-06-22 00:01:00+00:00,QQQ,10.92,732.9665640000001,8.00399487888,1.6004788800001324,buy_hold
2026-09-16 00:01:00+00:00,2026-09-16 00:00:00+00:00,QQQ,-0.78,705.25892,0.5501019575999999,0.11004239999999073,planned_end_exit
2026-09-16 00:02:00+00:00,2026-09-16 00:00:00+00:00,QQQ,-1.72,705.0689580000001,1.21271860776,0.242592239999949,planned_end_exit
2026-09-16 00:03:00+00:00,2026-09-16 00:00:00+00:00,QQQ,-1.79,704.749022,1.26150074938,0.25235062000003267,planned_end_exit
2026-09-16 00:04:00+00:00,2026-09-16 00:00:00+00:00,QQQ,-1.6,704.878996,1.1278063936,0.22560639999992418,planned_end_exit
2026-09-16 00:05:00+00:00,2026-09-16 00:00:00+00:00,QQQ,-0.7000000000000001,704.978976,0.49348528320000007,0.09871680000001107,planned_end_exit
2026-09-16 00:06:00+00:00,2026-09-16 00:00:00+00:00,QQQ,-1.08,704.978976,0.7613772940800001,0.15230592000001708,planned_end_exit
2026-09-16 00:07:00+00:00,2026-09-16 00:00:00+00:00,QQQ,-0.44,704.978976,0.31019074943999997,0.06205056000000695,planned_end_exit
2026-09-16 00:08:00+00:00,2026-09-16 00:00:00+00:00,QQQ,-0.01,704.978976,0.00704978976,0.001410240000000158,planned_end_exit
2026-09-16 00:09:00+00:00,2026-09-16 00:00:00+00:00,QQQ,-0.24,704.968978,0.16919255472,0.033845280000005,planned_end_exit
2026-09-16 00:10:00+00:00,2026-09-16 00:00:00+00:00,QQQ,-0.01,704.968978,0.00704968978,0.0014102200000002086,planned_end_exit
2026-09-16 00:12:00+00:00,2026-09-16 00:00:00+00:00,QQQ,-2.5500000000000003,704.918988,1.7975434194000002,0.35958059999982767,planned_end_exit
