timestamp,signal_time,symbol,quantity,price,fee,slippage_cost,reason
2026-07-01 20:01:00+00:00,2026-07-01 20:00:00+00:00,AAPL,6.16,294.5028888,1.8141377950080002,0.3627550079998582,trend_entry
2026-07-01 20:01:00+00:00,2026-07-01 20:00:00+00:00,TSLA,2.48,425.5520934,1.055369191632,0.2110316320000129,trend_entry
2026-07-02 13:42:00+00:00,2026-07-02 13:41:00+00:00,TSLA,-2.48,415.546874,1.03055624752,0.20615247999998246,trailing_stop
2026-07-10 20:01:00+00:00,2026-07-10 20:00:00+00:00,SPY,2.67,755.2010099999999,2.0163866966999997,0.4031966999998087,trend_entry
2026-07-17 04:01:00+00:00,2026-07-17 04:00:00+00:00,SPY,-1.81,745.470876,1.34930228556,0.2699144400000523,signal_exit
2026-07-17 04:02:00+00:00,2026-07-17 04:00:00+00:00,SPY,-0.86,745.490872,0.6411221499199999,0.12825008000001617,signal_exit
2026-07-20 15:13:00+00:00,2026-07-20 15:12:00+00:00,AAPL,-6.16,325.01998299999997,2.00212309528,0.40050472000007176,trailing_stop
2026-07-24 20:01:00+00:00,2026-07-24 20:00:00+00:00,AAPL,5.61,333.11060879999997,1.8687505153679997,0.3736753679999055,trend_entry
2026-07-30 14:34:00+00:00,2026-07-30 14:33:00+00:00,AAPL,-5.61,330.18395,1.8523319595,0.3705405000001031,trailing_stop
2026-07-31 04:01:00+00:00,2026-07-31 04:00:00+00:00,QQQ,2.93,689.33784,2.0197598712000002,0.4038711999999498,trend_entry
2026-07-31 08:01:00+00:00,2026-07-31 08:00:00+00:00,SPY,2.71,745.7551212,2.0209963784519998,0.40411845199991264,trend_entry
2026-07-31 08:01:00+00:00,2026-07-31 08:00:00+00:00,TSLA,4.87,316.0291932,1.539062170884,0.307750884000003,trend_entry
2026-07-31 14:05:00+00:00,2026-07-31 14:04:00+00:00,TSLA,-4.87,303.879212,1.47989176244,0.29603756000001114,trailing_stop
2026-08-14 00:01:00+00:00,2026-08-14 00:00:00+00:00,TSLA,5.24,341.738334,1.7907088701600002,0.3580701599999634,trend_entry
2026-08-14 15:24:00+00:00,2026-08-14 15:23:00+00:00,TSLA,-5.24,336.5666732,1.763609367568,0.35279243199994426,trailing_stop
2026-08-19 20:01:00+00:00,2026-08-19 20:00:00+00:00,TSLA,1.21,351.41226839999996,0.42520884476399995,0.08502476399996965,trend_entry
2026-08-19 20:02:00+00:00,2026-08-19 20:00:00+00:00,TSLA,3.09,351.4082676,1.0858515468839998,0.2171268839998936,trend_entry
2026-08-19 20:03:00+00:00,2026-08-19 20:00:00+00:00,AAPL,0.5,316.7713416,0.15838567080000002,0.031670800000000554,trend_entry
2026-08-19 20:09:00+00:00,2026-08-19 20:00:00+00:00,AAPL,1.19,316.74933719999996,0.37693171126799996,0.07537126799997394,trend_entry
2026-08-19 20:13:00+00:00,2026-08-19 20:00:00+00:00,AAPL,0.8,316.86336,0.253490688,0.05068799999999101,trend_entry
2026-08-19 20:15:00+00:00,2026-08-19 20:00:00+00:00,AAPL,0.8,316.873362,0.2534986896,0.05068959999998697,trend_entry
2026-08-19 20:16:00+00:00,2026-08-19 20:00:00+00:00,AAPL,0.4,316.878363,0.1267513452,0.025345199999992477,trend_entry
2026-08-20 12:01:00+00:00,2026-08-20 12:00:00+00:00,QQQ,-2.93,711.977576,2.08609429768,0.41730232000001594,signal_exit
2026-08-20 16:01:00+00:00,2026-08-20 16:00:00+00:00,SPY,-2.71,765.356898,2.07411719358,0.4149064199999725,signal_exit
2026-08-21 13:52:00+00:00,2026-08-21 13:51:00+00:00,AAPL,-3.69,307.048578,1.13300925282,0.2266471799999749,trailing_stop
2026-08-24 13:40:00+00:00,2026-08-24 13:39:00+00:00,TSLA,-4.3,353.034379,1.5180478297,0.3036703000000727,trailing_stop
2026-08-27 04:01:00+00:00,2026-08-27 04:00:00+00:00,QQQ,2.81,717.483468,2.0161285450800004,0.40314507999995614,trend_entry
2026-08-27 04:01:00+00:00,2026-08-27 04:00:00+00:00,SPY,0.76,769.723914,0.58499017464,0.11697463999998944,trend_entry
2026-08-27 04:02:00+00:00,2026-08-27 04:00:00+00:00,SPY,1.01,769.683906,0.77738074506,0.15544506000000638,trend_entry
2026-08-27 04:03:00+00:00,2026-08-27 04:00:00+00:00,SPY,0.08,769.6539,0.061572312,0.012312000000001717,trend_entry
2026-08-27 04:04:00+00:00,2026-08-27 04:00:00+00:00,SPY,0.66,769.673904,0.50798477664,0.1015766400000075,trend_entry
2026-08-27 04:06:00+00:00,2026-08-27 04:00:00+00:00,SPY,0.11,769.6539,0.084661929,0.016929000000002362,trend_entry
2026-08-28 16:01:00+00:00,2026-08-28 16:00:00+00:00,AAPL,6.2700000000000005,321.774342,2.01752512434,0.4034243400000662,trend_entry
2026-09-03 20:01:00+00:00,2026-09-03 20:00:00+00:00,TSLA,2.77,376.7243298,1.043526393546,0.20866354600005535,trend_entry
2026-09-04 12:58:00+00:00,2026-09-04 12:57:00+00:00,TSLA,-2.77,363.5382778,1.007001029506,0.20144049399996392,trailing_stop
2026-09-08 13:05:00+00:00,2026-09-08 13:04:00+00:00,AAPL,-6.2700000000000005,317.23654,1.9890731058000002,0.39789420000012854,trailing_stop
2026-09-10 12:01:00+00:00,2026-09-10 12:00:00+00:00,QQQ,-2.81,711.65764,1.9997579684,0.4000315999998304,signal_exit
2026-09-10 16:01:00+00:00,2026-09-10 16:00:00+00:00,SPY,-2.62,758.338302,1.98684635124,0.39744876000002705,signal_exit
2026-09-11 00:01:00+00:00,2026-09-11 00:00:00+00:00,AAPL,0.13,326.41527,0.0424339851,0.008485099999999761,trend_entry
2026-09-11 00:02:00+00:00,2026-09-11 00:00:00+00:00,AAPL,0.79,325.845156,0.25741767324000003,0.0514732400000014,trend_entry
2026-09-11 00:03:00+00:00,2026-09-11 00:00:00+00:00,AAPL,1.99,325.995186,0.64873042014,0.1297201399999659,trend_entry
2026-09-11 00:04:00+00:00,2026-09-11 00:00:00+00:00,AAPL,3.2,325.995186,1.0431845952,0.2085951999999452,trend_entry
2026-09-16 00:01:00+00:00,2026-09-16 00:00:00+00:00,AAPL,-0.03,331.963594,0.00995890782,0.001992179999999166,planned_end_exit
2026-09-16 00:02:00+00:00,2026-09-16 00:00:00+00:00,AAPL,-0.27,331.9336,0.089622072,0.01792799999999659,planned_end_exit
2026-09-16 00:03:00+00:00,2026-09-16 00:00:00+00:00,AAPL,-0.08,331.913604,0.02655308832,0.005311679999999797,planned_end_exit
2026-09-16 00:04:00+00:00,2026-09-16 00:00:00+00:00,AAPL,-0.13,331.98359,0.0431578667,0.008633300000002465,planned_end_exit
2026-09-16 00:05:00+00:00,2026-09-16 00:00:00+00:00,AAPL,-0.11,331.963594,0.03651599534,0.007304659999996943,planned_end_exit
2026-09-16 00:06:00+00:00,2026-09-16 00:00:00+00:00,AAPL,-5.49,331.823622,1.82171168478,0.3644152199999235,planned_end_exit
