timestamp,symbol,target,reason
2026-07-02 20:00:00+00:00,AAPL,4.67,trend_entry
2026-07-08 12:00:00+00:00,AAPL,0.0,signal_exit
2026-07-10 20:00:00+00:00,SPY,2.64,trend_entry
2026-07-15 20:00:00+00:00,AAPL,5.95,trend_entry
2026-07-17 04:00:00+00:00,SPY,0.0,signal_exit
2026-07-20 15:12:00+00:00,AAPL,0.0,trailing_stop
2026-07-31 04:00:00+00:00,QQQ,2.88,trend_entry
2026-07-31 08:00:00+00:00,SPY,2.66,trend_entry
2026-08-05 20:00:00+00:00,QQQ,0.0,signal_exit
2026-08-06 16:00:00+00:00,SPY,0.0,signal_exit
