timestamp,signal_time,symbol,quantity,price,fee,slippage_cost,reason
2026-07-01 20:01:00+00:00,2026-07-01 20:00:00+00:00,AAPL,6.16,294.591222,2.72202289128,0.9068875199999957,trend_entry
2026-07-01 20:01:00+00:00,2026-07-01 20:00:00+00:00,TSLA,2.48,425.67973349999994,1.5835286086199998,0.5275790799998913,trend_entry
2026-07-02 14:34:00+00:00,2026-07-02 14:33:00+00:00,TSLA,-2.48,400.00989500000003,1.4880368094,0.49626039999987825,trailing_stop
2026-07-10 20:01:00+00:00,2026-07-10 20:00:00+00:00,SPY,2.66,755.427525,3.01415582475,1.0042164999999774,trend_entry
2026-07-17 04:01:00+00:00,2026-07-17 04:00:00+00:00,SPY,-1.81,745.24719,2.0233461208500003,0.674786099999925,signal_exit
2026-07-17 04:02:00+00:00,2026-07-17 04:00:00+00:00,SPY,-0.85,745.26718,0.9502156545000001,0.3168969999999433,signal_exit
2026-07-23 16:01:00+00:00,2026-07-23 16:00:00+00:00,AAPL,-6.16,320.69957000000005,2.9632640268,0.9882487999997693,signal_exit
2026-07-24 20:01:00+00:00,2026-07-24 20:00:00+00:00,AAPL,5.57,333.21052199999997,2.7839739113099995,0.9275275399999237,trend_entry
2026-07-30 16:01:00+00:00,2026-07-30 16:00:00+00:00,AAPL,-5.57,331.41421,2.76896572455,0.9234502999997694,signal_exit
2026-07-31 04:01:00+00:00,2026-07-31 04:00:00+00:00,QQQ,2.91,689.5446000000001,3.0098621790000006,1.0027860000000408,trend_entry
2026-07-31 08:01:00+00:00,2026-07-31 08:00:00+00:00,SPY,2.69,745.978803,3.010024470105,1.002840069999936,trend_entry
2026-07-31 08:01:00+00:00,2026-07-31 08:00:00+00:00,TSLA,4.84,316.123983,2.2950601165799998,0.7646377200000074,trend_entry
2026-08-06 16:01:00+00:00,2026-08-06 16:00:00+00:00,TSLA,-4.84,319.19032500000003,2.3173217595,0.7728269999999656,signal_exit
2026-08-14 00:01:00+00:00,2026-08-14 00:00:00+00:00,TSLA,5.24,341.84083499999997,2.6868689631,0.8951753999997596,trend_entry
2026-08-19 20:03:00+00:00,2026-08-19 20:00:00+00:00,AAPL,0.5,316.866354,0.2376497655,0.07917699999998717,trend_entry
2026-08-19 20:09:00+00:00,2026-08-19 20:00:00+00:00,AAPL,1.19,316.844343,0.565567152255,0.1884281700000025,trend_entry
2026-08-19 20:13:00+00:00,2026-08-19 20:00:00+00:00,AAPL,0.8,316.9584,0.38035008000000003,0.12671999999997752,trend_entry
2026-08-19 20:15:00+00:00,2026-08-19 20:00:00+00:00,AAPL,0.8,316.96840499999996,0.38036208599999993,0.12672399999996742,trend_entry
