timestamp,symbol,target,reason
2026-06-19 00:00:00+00:00,QQQ,2.7,trend_entry
2026-06-19 00:31:00+00:00,QQQ,0.0,buy_expired
2026-07-01 00:00:00+00:00,TSLA,2.25,trend_entry
2026-07-01 08:00:00+00:00,QQQ,2.73,trend_entry
2026-07-01 08:00:00+00:00,SPY,2.68,trend_entry
2026-07-01 08:00:00+00:00,AAPL,6.9,trend_entry
2026-07-01 20:00:00+00:00,QQQ,0.0,signal_exit
2026-07-02 04:00:00+00:00,QQQ,2.75,trend_entry
2026-07-02 08:00:00+00:00,QQQ,0.0,signal_exit
2026-07-02 14:33:00+00:00,TSLA,0.0,trailing_stop
2026-07-08 08:00:00+00:00,SPY,0.0,signal_exit
2026-07-08 08:00:00+00:00,AAPL,0.0,signal_exit
2026-07-09 08:00:00+00:00,AAPL,6.4,trend_entry
2026-07-09 12:00:00+00:00,AAPL,0.0,signal_exit
2026-07-09 16:00:00+00:00,QQQ,2.77,trend_entry
2026-07-09 16:00:00+00:00,AAPL,6.36,trend_entry
2026-07-09 20:00:00+00:00,SPY,2.66,trend_entry
2026-07-10 08:00:00+00:00,TSLA,3.99,trend_entry
2026-07-15 08:00:00+00:00,AAPL,0.0,signal_exit
2026-07-15 12:00:00+00:00,TSLA,0.0,signal_exit
2026-07-15 16:00:00+00:00,QQQ,0.0,signal_exit
2026-07-15 16:00:00+00:00,AAPL,5.75,trend_entry
2026-07-15 20:00:00+00:00,QQQ,2.77,trend_entry
2026-07-16 00:00:00+00:00,QQQ,0.0,signal_exit
2026-07-16 04:00:00+00:00,QQQ,2.7600000000000002,trend_entry
2026-07-16 08:00:00+00:00,QQQ,0.0,signal_exit
2026-07-16 20:00:00+00:00,SPY,0.0,signal_exit
2026-07-22 08:00:00+00:00,AAPL,0.0,signal_exit
2026-07-22 16:00:00+00:00,QQQ,2.7800000000000002,trend_entry
2026-07-22 16:00:00+00:00,SPY,2.63,trend_entry
2026-07-22 16:00:00+00:00,TSLA,3.84,trend_entry
2026-07-22 20:00:00+00:00,TSLA,0.0,signal_exit
2026-07-23 08:00:00+00:00,QQQ,0.0,signal_exit
2026-07-23 08:00:00+00:00,SPY,0.0,signal_exit
2026-07-24 20:00:00+00:00,AAPL,5.42,trend_entry
2026-07-29 08:00:00+00:00,SPY,2.65,trend_entry
2026-07-29 16:00:00+00:00,SPY,0.0,signal_exit
2026-07-29 20:00:00+00:00,AAPL,0.0,signal_exit
2026-07-30 00:00:00+00:00,AAPL,5.75,trend_entry
2026-07-30 04:00:00+00:00,AAPL,0.0,signal_exit
2026-07-31 00:00:00+00:00,QQQ,2.83,trend_entry
2026-07-31 04:00:00+00:00,SPY,2.62,trend_entry
2026-07-31 04:00:00+00:00,TSLA,4.97,trend_entry
2026-08-05 08:00:00+00:00,AAPL,5.64,trend_entry
2026-08-05 16:00:00+00:00,TSLA,0.0,signal_exit
2026-08-06 12:00:00+00:00,QQQ,0.0,signal_exit
2026-08-06 16:00:00+00:00,QQQ,2.77,trend_entry
2026-08-06 20:00:00+00:00,QQQ,0.0,signal_exit
2026-08-07 00:00:00+00:00,SPY,0.0,signal_exit
2026-08-07 20:00:00+00:00,TSLA,5.54,trend_entry
2026-08-08 00:00:00+00:00,QQQ,2.74,trend_entry
2026-08-08 00:00:00+00:00,SPY,2.56,trend_entry
2026-08-08 00:31:00+00:00,QQQ,0.0,buy_expired
2026-08-08 00:31:00+00:00,SPY,0.0,buy_expired
2026-08-12 08:00:00+00:00,AAPL,0.0,signal_exit
2026-08-12 16:00:00+00:00,TSLA,0.0,signal_exit
2026-08-13 00:00:00+00:00,QQQ,2.72,trend_entry
2026-08-13 12:00:00+00:00,SPY,2.54,trend_entry
2026-08-14 00:00:00+00:00,TSLA,5.05,trend_entry
2026-08-14 08:00:00+00:00,AAPL,6.46,trend_entry
2026-08-17 00:00:00+00:00,QQQ,0.0,planned_end_exit
2026-08-17 00:00:00+00:00,SPY,0.0,planned_end_exit
2026-08-17 00:00:00+00:00,AAPL,0.0,planned_end_exit
2026-08-17 00:00:00+00:00,TSLA,0.0,planned_end_exit
