timestamp,signal_time,symbol,quantity,price,fee,slippage_cost,reason
2026-07-01 00:01:00+00:00,2026-07-01 00:00:00+00:00,TSLA,0.25,417.09844499999997,0.156411916875,0.052111249999995835,trend_entry
2026-07-01 00:02:00+00:00,2026-07-01 00:00:00+00:00,TSLA,2.0,416.66822999999994,1.2500046899999997,0.41645999999991545,trend_entry
2026-07-01 08:01:00+00:00,2026-07-01 08:00:00+00:00,QQQ,2.73,736.6791555,3.0167011417725,1.0050645149998456,trend_entry
2026-07-01 08:01:00+00:00,2026-07-01 08:00:00+00:00,SPY,2.68,746.2099185,2.99976387237,0.9994215799999165,trend_entry
2026-07-01 08:01:00+00:00,2026-07-01 08:00:00+00:00,AAPL,6.9,289.34960249999995,2.9947683858749996,0.9977572499997394,trend_entry
2026-07-01 20:01:00+00:00,2026-07-01 20:00:00+00:00,QQQ,-2.73,723.947845,2.964566425275,0.9886831499997709,signal_exit
2026-07-02 04:01:00+00:00,2026-07-02 04:00:00+00:00,QQQ,0.28,728.1638999999999,0.305828838,0.10189199999998437,trend_entry
2026-07-02 04:02:00+00:00,2026-07-02 04:00:00+00:00,QQQ,0.17,727.953795,0.18562821772500004,0.06184514999999693,trend_entry
2026-07-02 04:03:00+00:00,2026-07-02 04:00:00+00:00,QQQ,2.3000000000000003,728.38401,2.5129248345,0.8372230000000174,trend_entry
2026-07-02 08:01:00+00:00,2026-07-02 08:00:00+00:00,QQQ,-2.75,720.1367515,2.9705640999375,0.9906833750000317,signal_exit
2026-07-02 14:34:00+00:00,2026-07-02 14:33:00+00:00,TSLA,-2.25,400.00989500000003,1.3500333956250001,0.45023624999988954,trailing_stop
2026-07-08 08:01:00+00:00,2026-07-08 08:00:00+00:00,SPY,-2.68,745.8748760000001,2.9984170015200005,0.9999723199998971,signal_exit
2026-07-08 08:01:00+00:00,2026-07-08 08:00:00+00:00,AAPL,-6.9,311.0593925,3.219464712375,1.0736917499998186,signal_exit
2026-07-09 08:01:00+00:00,2026-07-09 08:00:00+00:00,AAPL,6.4,313.4216325,3.008847672,1.002448000000004,trend_entry
2026-07-09 12:01:00+00:00,2026-07-09 12:00:00+00:00,AAPL,-2.15,312.187828,1.0068057452999999,0.33576979999993456,signal_exit
2026-07-09 12:02:00+00:00,2026-07-09 12:00:00+00:00,AAPL,-1.74,312.173835,0.81477370935,0.2717270999999778,signal_exit
2026-07-09 12:03:00+00:00,2026-07-09 12:00:00+00:00,AAPL,-2.5100000000000002,312.1788325,1.1753533043625002,0.3919804249999521,signal_exit
2026-07-09 16:01:00+00:00,2026-07-09 16:00:00+00:00,QQQ,2.77,722.350995,3.001368384225,0.9999561500000073,trend_entry
2026-07-09 16:01:00+00:00,2026-07-09 16:00:00+00:00,AAPL,6.36,315.17751,3.0067934454,1.001763600000013,trend_entry
2026-07-09 20:01:00+00:00,2026-07-09 20:00:00+00:00,SPY,2.66,752.0758500000001,3.0007826415000003,0.9997610000000373,trend_entry
2026-07-10 08:01:00+00:00,2026-07-10 08:00:00+00:00,TSLA,3.99,405.1054515,2.4245561272275005,0.8077814849999806,trend_entry
2026-07-15 08:01:00+00:00,2026-07-15 08:00:00+00:00,AAPL,-6.36,314.48268,3.0001647672000002,1.0005551999998101,signal_exit
