timestamp,signal_time,symbol,quantity,price,fee,slippage_cost,reason
2026-07-01 16:01:00+00:00,2026-07-01 16:00:00+00:00,SPY,2.67,748.989768,1.9998026805599998,0.3998805599999855,trend_entry
2026-07-01 16:01:00+00:00,2026-07-01 16:00:00+00:00,AAPL,6.01,295.33905599999997,1.77498772656,0.3549265599999893,trend_entry
2026-07-01 16:01:00+00:00,2026-07-01 16:00:00+00:00,TSLA,2.45,428.765736,1.0504760532,0.21005319999999303,trend_entry
2026-07-02 14:34:00+00:00,2026-07-02 14:33:00+00:00,TSLA,-2.45,400.129958,0.9803183971,0.19610289999997976,trailing_stop
2026-07-08 12:01:00+00:00,2026-07-08 12:00:00+00:00,SPY,-2.67,741.7346234,1.980431444478,0.3961655220000159,signal_exit
2026-07-08 12:01:00+00:00,2026-07-08 12:00:00+00:00,AAPL,-3.5700000000000003,309.67805200000004,1.1055506456400002,0.22115435999990213,signal_exit
2026-07-08 12:02:00+00:00,2026-07-08 12:00:00+00:00,AAPL,-2.14,309.5390798,0.6624136307720001,0.13250922799994555,signal_exit
2026-07-08 12:03:00+00:00,2026-07-08 12:00:00+00:00,AAPL,-0.3,309.4640948,0.09283922844,0.018571560000003727,signal_exit
2026-07-09 20:01:00+00:00,2026-07-09 20:00:00+00:00,AAPL,6.3100000000000005,316.3352544,1.9960754552639999,0.39913526400003324,trend_entry
2026-07-10 16:01:00+00:00,2026-07-10 16:00:00+00:00,SPY,2.64,753.305631,1.9887268658399997,0.397665839999936,trend_entry
2026-07-10 20:02:00+00:00,2026-07-10 20:00:00+00:00,QQQ,2.75,726.0831876,1.9967287658999997,0.39926589999996054,trend_entry
2026-07-16 20:01:00+00:00,2026-07-16 20:00:00+00:00,QQQ,-2.75,705.6548408000001,1.9405508122000004,0.3881877999998551,signal_exit
2026-07-17 04:01:00+00:00,2026-07-17 04:00:00+00:00,SPY,-1.81,745.470876,1.34930228556,0.2699144400000523,signal_exit
2026-07-17 04:02:00+00:00,2026-07-17 04:00:00+00:00,SPY,-0.8300000000000001,745.490872,0.6187574237600001,0.12377624000001562,signal_exit
2026-07-22 16:01:00+00:00,2026-07-22 16:00:00+00:00,SPY,2.65,749.979966,1.9874469098999998,0.3974098999998659,trend_entry
2026-07-23 08:01:00+00:00,2026-07-23 08:00:00+00:00,SPY,-2.65,743.9031896,1.97134345244,0.3943475600000056,signal_exit
2026-07-23 16:01:00+00:00,2026-07-23 16:00:00+00:00,AAPL,-6.3100000000000005,320.79582800000003,2.0242216746800006,0.4049253199999055,signal_exit
2026-07-24 16:01:00+00:00,2026-07-24 16:00:00+00:00,AAPL,5.45,333.376662,1.8169028079000002,0.3633079000000436,trend_entry
2026-07-30 12:01:00+00:00,2026-07-30 12:00:00+00:00,AAPL,-5.45,336.2337398,1.8324738819100004,0.3665680899998051,signal_exit
2026-07-31 00:01:00+00:00,2026-07-31 00:00:00+00:00,QQQ,2.87,688.477668,1.97593090716,0.39510715999989204,trend_entry
2026-07-31 04:01:00+00:00,2026-07-31 04:00:00+00:00,SPY,2.66,744.458862,1.98026057292,0.395972920000022,trend_entry
2026-07-31 04:01:00+00:00,2026-07-31 04:00:00+00:00,TSLA,5.05,311.97238200000004,1.5754605291,0.3150291000000692,trend_entry
2026-08-05 20:01:00+00:00,2026-08-05 20:00:00+00:00,QQQ,-2.87,716.40669,2.0560872003,0.41129969999979493,signal_exit
2026-08-06 16:01:00+00:00,2026-08-06 16:00:00+00:00,SPY,-2.66,767.79641,2.0423384506000004,0.40854940000002216,signal_exit
2026-08-06 16:01:00+00:00,2026-08-06 16:00:00+00:00,TSLA,-5.05,319.28613,1.6123949565,0.32254350000004306,signal_exit
2026-08-07 16:01:00+00:00,2026-08-07 16:00:00+00:00,TSLA,5.61,331.696326,1.86081638886,0.37208886000002056,trend_entry
2026-08-12 16:01:00+00:00,2026-08-12 16:00:00+00:00,TSLA,-5.61,325.83482,1.8279333402,0.3656597999999889,signal_exit
2026-08-13 16:01:00+00:00,2026-08-13 16:00:00+00:00,QQQ,2.75,730.556082,2.0090292255,0.4017254999999409,trend_entry
2026-08-13 16:01:00+00:00,2026-08-13 16:00:00+00:00,SPY,2.59,775.875144,2.0095166229599997,0.401822959999871,trend_entry
2026-08-13 20:01:00+00:00,2026-08-13 20:00:00+00:00,TSLA,1.07,340.508088,0.36434365416000003,0.07285415999998805,trend_entry
2026-08-13 20:02:00+00:00,2026-08-13 20:00:00+00:00,TSLA,2.71,340.148016,0.9218011233599999,0.1843233600000002,trend_entry
2026-08-13 20:03:00+00:00,2026-08-13 20:00:00+00:00,TSLA,0.4,340.0289922,0.13601159688000003,0.027196879999996783,trend_entry
2026-08-13 20:04:00+00:00,2026-08-13 20:00:00+00:00,TSLA,0.8300000000000001,340.01799,0.28221493170000006,0.05643170000000737,trend_entry
2026-08-13 20:12:00+00:00,2026-08-13 20:00:00+00:00,TSLA,0.14,339.6319128,0.047548467792000004,0.00950779199999829,trend_entry
2026-08-17 00:01:00+00:00,2026-08-17 00:00:00+00:00,QQQ,-2.75,731.873596,2.012652389,0.4026109999998937,planned_end_exit
2026-08-17 00:01:00+00:00,2026-08-17 00:00:00+00:00,SPY,-2.59,776.304708,2.01062919372,0.402206280000081,planned_end_exit
2026-08-17 00:01:00+00:00,2026-08-17 00:00:00+00:00,TSLA,-5.15,341.63166,1.759403049,0.351950999999886,planned_end_exit
